NORMALS 1971-2000               YRS    JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC    ANN
94185BURNS,OR                         30   34.7   40.5   49.0   57.4   66.1   75.1   85.4   84.5   75.0   62.4   44.8   35.1   59.2
24221EUGENE, OR                       30   46.5   50.7   55.9   60.6   66.8   73.3   81.5   81.9   76.6   64.6   52.1   45.7   63.0
24225MEDFORD, OR                      30   47.3   53.8   58.3   64.3   72.2   81.2   90.2   90.1   83.5   70.0   52.8   45.2   67.4
24155PENDLETON, OR                    30   40.1   46.5   54.8   62.2   70.2   78.7   87.7   86.6   77.1   63.8   48.5   40.0   63.0
14764PORTLAND, OR                     30   45.6   50.3   55.7   60.5   66.7   72.7   79.3   79.7   74.6   63.3   51.8   45.4   62.1
24232SALEM, OR                        30   47.0   51.2   56.3   61.1   67.5   74.0   81.5   81.9   76.6   64.5   52.4   46.4   63.4
24235SEXTON SUMMIT, OR                30   42.5   44.1   46.7   51.9   60.1   67.5   75.5   75.7   70.3   59.3   45.7   42.0   56.8
14737ALLENTOWN, PA                    30   35.0   38.7   48.7   60.1   70.9   79.3   83.9   81.7   74.0   62.9   51.2   40.0   60.5
14860ERIE, PA.                        30   33.5   35.4   44.7   55.6   67.4   76.2   80.4   79.0   72.0   61.0   49.3   38.6   57.8
14711HARRISBURG, PA                   30   37.5   40.9   50.9   62.6   72.6   80.8   85.7   83.7   75.7   64.3   52.5   41.7   62.4
14711MIDDLETOWN/HARRISBURG INTL APT   30   37.5   40.9   50.9   62.6   72.6   80.8   85.7   83.7   75.7   64.3   52.5   41.7   62.4
13739PHILADELPHIA, PA                 30   39.0   42.1   51.3   62.0   72.1   80.6   85.5   84.0   76.7   65.7   54.8   44.2   63.2
94823PITTSBURGH, PA                   30   35.1   38.8   49.5   60.7   70.8   79.1   82.7   81.1   74.2   62.5   50.5   39.8   60.4
04813AVOCA, PA                        30   34.1   37.3   47.3   59.2   70.8   78.2   82.6   80.5   72.4   61.2   49.3   38.6   59.3
14778WILLIAMSPORT, PA                 30   33.2   37.1   47.8   60.2   71.3   78.9   83.2   81.4   73.3   61.8   49.0   37.8   59.6
14765PROVIDENCE, RI                   30   37.1   39.3   47.7   58.1   68.5   77.3   82.6   80.9   73.4   62.9   52.4   42.1   60.2
13880CHARLESTON AP,SC                 30   58.9   62.3   69.3   76.1   82.9   87.9   90.9   89.4   85.0   77.0   69.6   61.6   75.9
13782CHARLESTON C.O.,SC               30   57.1   59.8   65.8   72.9   79.6   84.9   88.5   87.1   83.0   75.1   67.6   60.0   73.5
03945COLUMBIA, SC                     30   55.1   59.5   67.4   75.7   83.1   89.1   92.1   90.0   84.8   75.8   66.7   57.8   74.8
03870GREENVILLE-SPARTANBURG AP, SC    30   50.2   54.8   62.7   71.0   78.2   85.1   88.8   87.1   81.1   71.4   61.3   52.7   70.4
14929ABERDEEN, SD                     30   21.4   28.5   40.2   57.4   70.2   78.7   84.7   83.5   73.0   59.2   38.8   25.7   55.1
14936HURON, SD                        30   24.8   31.3   43.0   58.3   70.5   80.3   86.1   84.4   74.7   60.9   41.4   28.8   57.0
24006RAPID CITY, SD                   30   33.6   38.6   46.6   57.1   67.2   77.4   85.5   85.5   75.2   61.7   44.8   36.1   59.1
14944SIOUX FALLS, SD                  30   25.2   31.6   43.8   58.8   71.0   80.6   85.6   83.2   74.2   61.1   41.9   28.8   57.2
13877BRISTOL-JHNSN CTY-KNGSPRT,TN     30   44.1   48.9   58.4   67.1   74.9   81.8   84.8   83.9   78.5   68.2   57.4   47.8   66.3
13882CHATTANOOGA, TN                  30   48.8   54.1   62.8   72.1   79.1   86.2   89.8   88.7   82.5   72.3   61.1   52.0   70.8
13891KNOXVILLE, TN                    30   46.3   51.7   60.3   69.0   76.3   83.6   86.9   86.4   80.7   69.9   59.0   49.8   68.3
13893MEMPHIS, TN                      30   48.6   54.4   63.3   72.4   80.4   88.5   92.1   91.2   85.3   75.1   62.1   52.2   72.1
13897NASHVILLE, TN                    30   45.6   51.4   60.7   69.8   77.5   85.1   88.7   87.8   81.5   71.1   59.0   49.4   69.0
03841OAK RIDGE,TN                     30   45.9   51.6   61.0   70.5   77.8   84.9   88.1   87.2   81.1   71.1   59.0   49.0   68.9
13962ABILENE, TX                      30   55.2   60.7   69.1   77.3   84.7   91.1   94.8   93.7   86.7   77.6   65.1   56.9   76.1
23047AMARILLO, TX                     30   48.9   54.1   62.2   70.6   78.6   87.4   91.0   88.7   81.8   71.8   58.4   49.8   70.3
13958AUSTIN/CITY, TX                  30   60.3   65.1   72.5   78.9   84.8   90.9   95.0   95.6   90.1   81.4   70.1   62.3   78.9
13904AUSTIN/BERGSTROM, TX             30   61.5   66.5   73.5   79.6   85.2   91.1   95.2   95.3   90.1   81.8   70.9   63.2   79.5
12919BROWNSVILLE, TX                  30   68.7   72.2   78.0   82.3   86.9   90.5   92.4   92.6   89.4   84.0   76.8   70.2   82.0
12924CORPUS CHRISTI, TX               30   66.0   69.7   75.8   80.7   85.6   90.2   93.2   93.4   89.9   83.6   74.9   68.0   80.9
03927DALLAS-FORT WORTH, TX            30   54.1   60.1   68.3   75.9   83.2   91.1   95.4   94.8   87.7   77.9   65.1   56.5   75.8
13960DALLAD-LOVE FIELD, TX            30   55.4   61.0   69.1   76.5   83.8   91.6   96.1   95.8   88.5   78.6   66.0   57.4   76.7
22001DEL RIO, TX                      30   62.8   68.0   76.0   82.7   88.7   93.7   96.2   96.0   90.6   81.7   70.9   63.5   80.9
23044EL PASO, TX                      30   57.2   63.4   70.2   78.1   86.7   95.3   94.5   92.0   87.1   77.9   65.5   57.4   77.1
12923GALVESTON, TX                    30   61.9   64.4   70.0   75.2   81.4   86.6   88.7   89.3   86.5   79.7   71.3   64.3   76.6
12975HOUSTON, TX                      30   62.3   66.5   73.3   79.1   85.5   90.7   93.6   93.5   89.3   82.0   72.0   64.6   79.4
23042LUBBOCK, TX                      30   51.9   57.8   66.2   74.7   82.8   90.0   91.9   90.0   83.4   74.4   61.6   53.2   73.2
23023MIDLAND-ODESSA, TX               30   56.8   63.0   70.9   78.8   86.8   92.7   94.3   92.8   86.1   77.4   65.8   58.4   77.0
12917PORT ARTHUR, TX                  30   61.5   65.3   72.0   77.8   84.3   89.4   91.6   91.7   88.0   80.5   70.9   63.9   78.1
23034SAN ANGELO, TX                   30   57.9   63.5   71.1   79.0   85.6   90.8   94.4   93.1   86.6   77.8   66.5   59.3   77.1
12970SAN ANTONIO, TX                  30   62.1   67.1   74.3   80.4   86.0   91.4   94.6   94.7   90.0   82.0   71.4   64.0   79.8
12912VICTORIA, TX                     30   62.8   66.6   73.4   79.2   85.1   90.3   93.4   93.7   89.9   83.0   73.0   65.2   79.6
53952WACO, TX                         30   57.0   62.3   70.2   77.6   84.8   92.0   96.7   96.9   90.1   80.4   67.8   59.1   77.9
13966WICHITA FALLS, TX                30   52.1   58.1   67.2   75.5   83.5   91.7   97.2   95.8   87.5   77.1   63.7   54.5   75.3
23176MILFORD, UT                      30   40.6   47.1   56.7   65.0   74.2   86.2   92.9   90.7   81.3   68.0   52.2   42.2   66.4
04116SALT LAKE CITY, UT               30   37.0   43.4   52.8   60.9   70.6   82.2   90.6   88.7   77.6   64.0   48.7   38.0   62.9
14742BURLINGTON, VT                   30   26.7   29.0   39.6   53.3   67.8   76.5   81.4   78.4   68.9   56.4   44.0   32.3   54.5
13733LYNCHBURG, VA                    30   44.5   48.6   57.6   68.0   75.5   82.5   86.4   85.1   78.3   68.4   58.0   48.4   66.8
14941NORFOLK, VA                      30   47.8   50.3   57.8   67.0   74.9   82.8   86.8   84.7   79.4   69.4   60.9   52.3   67.8
13740RICHMOND, VA                     30   45.3   49.3   58.4   68.9   76.2   83.6   87.5   85.7   79.7   69.3   59.7   49.7   67.8
13741ROANOKE, VA                      30   45.0   49.1   57.9   68.0   75.9   83.3   87.5   86.0   78.8   68.6   58.0   48.6   67.2
24227OLYMPIA, WA                      30   44.4   48.3   53.0   58.2   64.6   70.0   76.1   77.0   71.7   60.4   49.6   43.8   59.8
94240QUILLAYUTE, WA                   30   46.6   49.2   51.8   55.7   60.4   63.8   68.2   69.3   67.3   59.2   50.8   46.5   57.4
24281SEATTLE C.O., WA                 30   46.9   50.5   54.5   59.3   64.9   69.5   74.5   74.9   69.9   60.3   51.5   46.5   60.3
24233SEATTLE SEA-TAC AP, WA           30   45.8   49.5   53.2   58.2   64.4   69.6   75.3   75.6   70.2   59.7   50.5   45.5   59.8
24114SPOKANE, WA                      30   32.8   39.3   48.6   57.5   66.2   73.9   82.5   82.6   72.5   58.5   41.1   32.8   57.4
24160WALLA WALLA WASHINGTON           30   40.6   46.9   56.0   64.1   72.0   80.3   89.9   89.1   79.3   65.8   50.1   40.8   64.6
24243YAKIMA, WA                       30   37.7   45.6   56.0   64.1   72.4   79.6   87.2   86.5   77.6   64.3   47.7   37.1   63.0
03872BECKLEY, WV                      30   38.8   42.8   51.9   62.5   70.6   77.0   80.2   78.9   72.6   63.1   52.4   43.1   61.2
13866CHARLESTON, WV                   30   42.6   47.0   56.6   66.7   74.6   81.5   84.9   83.5   77.3   67.1   56.4   46.8   65.4
03733ELKINS, WV                       30   39.3   43.5   53.2   63.2   71.7   78.5   81.7   80.4   74.1   64.1   52.8   43.5   62.2
03860HUNTINGTON, WV                   30   41.0   46.1   56.3   66.6   74.6   81.7   85.1   83.7   77.0   66.4   55.1   45.3   64.9
14898GREEN BAY, WI                    30   24.1   28.9   40.0   54.6   68.0   76.8   81.2   78.5   70.2   57.9   42.4   29.0   54.3
14920LA CROSSE, WI                    30   25.5   32.4   44.6   59.7   72.5   81.3   85.2   82.5   73.7   61.1   43.6   29.9   57.7
14837MADISON, WI                      30   25.2   30.8   42.8   56.6   69.4   78.3   82.1   79.4   71.4   59.6   43.3   30.2   55.8
94869MILWAUKEE, WI                    30   28.0   32.5   42.6   53.9   66.0   76.3   81.1   79.1   71.9   60.2   45.7   33.1   55.9
24089CASPER, WY                       30   32.3   37.0   46.9   56.1   66.4   78.8   86.8   85.3   73.4   59.5   42.6   33.6   58.2
24018CHEYENNE, WY                     30   37.1   40.5   46.4   54.4   64.4   75.4   81.9   79.8   70.3   58.2   44.5   38.1   57.6
94078LANDER, WY                       30   31.9   37.4   47.5   56.5   66.5   78.5   86.3   84.8   73.0   59.5   41.8   32.6   58.0
24029SHERIDAN, WY                     30   33.0   39.0   48.2   57.5   66.4   76.4   85.2   84.9   73.1   59.8   43.4   34.4   58.4
41415GUAM, PC                         30   84.0   84.0   85.0   86.2   87.3   87.4   86.8   86.1   86.5   86.3   85.6   84.7   85.8
21603JOHNSTON ISLAND, PC              30   81.9   82.1   82.3   83.1   84.3   85.8   86.5   87.2   87.0   86.2   84.1   82.6   84.4
40309KOROR, PC                        30   87.6   87.5   88.3   88.8   89.1   88.1   87.5   87.5   88.0   88.3   89.0   88.4   88.2
40604KWAJALEIN, MARSHALL IS., PC      30   85.6   86.1   86.7   86.5   86.7   86.5   86.6   86.9   87.0   86.9   86.5   85.8   86.5
40710MAJURO, MARSHALL IS, PC          30   85.2   85.6   85.9   85.7   86.0   86.0   85.9   86.4   86.6   86.6   86.3   85.5   86.0
61705PAGO PAGO, AMER SAMOA, PC        30   86.8   87.2   87.3   86.9   85.6   84.5   83.8   84.0   84.8   85.2   85.8   86.9   85.7
40504POHNPEI, CAROLINE IS., PC        30   86.8   87.0   87.5   87.6   87.8   87.8   88.2   88.6   88.8   88.7   88.6   87.3   87.9
40505CHUUK, E. CAROLINE IS., PC       30   87.0   86.4   86.7   87.1   87.6   87.2   87.7   87.4   87.8   88.3   88.3   87.7   87.4
41606WAKE ISLAND, PC                  30   82.4   82.1   83.3   84.5   86.2   88.1   88.8   88.7   88.7   87.8   85.7   83.9   85.9
40308YAP, W CAROLINE IS., PC          30   86.5   86.7   87.5   88.3   88.5   87.7   87.2   87.1   87.4   87.6   87.7   87.0   87.4
11641SAN JUAN, PR                     30   82.4   82.8   83.4   84.9   86.3   87.6   87.4   87.8   87.8   87.5   85.1   83.2   85.5
